country.x,dataset_key.x,dataset_party_id.x,name_short.x,name.x,name_english.x,year_first.x,year_last.x,share.x,share_year.x,description.x,comment.x,created.x,modified.x,external_id.x,partyfacts_id,linked.x,country.y,dataset_key.y,dataset_party_id.y,name_short.y,name.y,name_english.y,year_first.y,year_last.y,share.y,share_year.y,description.y,comment.y,created.y,modified.y,external_id.y,linked.y
LTU,manifesto,88421,SK,Sajūdis koalicija,Sajudis Coalition,1992,1992,21.2,1992,NA,composed of: Sajudis LZP Lietuvos zaliloji partija (Lithuanian Green Party) PC Pilieciu chartija (Citizens’ Charter) LPKP Lietuvos politiniu kaliniu partija (Union of Political Prisoners),2013-01-01T18:17:33Z,2023-06-05T10:39:51Z,1760,5779,2021-03-14T14:12:57Z,LTU,dpi,1225,LRM,NA,Lithuanian Reform Movement,1993,1993,21.3,1992,NA,NA,2018-07-13T20:35:05Z,2021-03-12T10:14:56Z,24766,2019-02-16T21:34:17Z
LTU,manifesto,88630,TPP,Tautos prisikėlimo partija,National Resurrection Party,2008,2008,15.1,2008,NA,NA,2015-11-17T11:43:35Z,2023-06-05T10:39:40Z,15484,347,2015-11-17T12:25:27Z,LTU,dpi,1233,TPP,NA,Party of National Progress,2009,2012,11.3,2008,NA,NA,2018-08-18T19:55:50Z,2021-03-12T10:14:56Z,25377,2018-08-18T19:55:50Z
LTU,manifesto,88620,TS,Tėvynės sąjunga,Homeland Union,1996,2004,31.3,1996,NA,NA,2013-01-01T18:16:38Z,2023-06-05T10:39:43Z,1506,193,2013-01-01T18:35:52Z,LTU,dpi,1234,TS,NA,NA,1994,2008,53.4,1996,NA,NA,2018-09-06T11:47:02Z,2021-03-12T10:14:56Z,25550,2018-09-13T14:10:13Z
LTU,manifesto,88620,TS,Tėvynės sąjunga,Homeland Union,1996,2004,31.3,1996,NA,NA,2013-01-01T18:16:38Z,2023-06-05T10:39:43Z,1506,193,2013-01-01T18:35:52Z,LTU,dpi,1236,VL,NA,Vardan  Lietuvos,2009,2015,31.9,2008,NA,NA,2018-09-06T11:47:45Z,2021-03-12T10:14:56Z,25676,2019-04-12T09:32:04Z
LTU,manifesto,88621,TS-LKD,Tėvynės sąjunga- Lietuvos krikščionys demokratai,Homeland Union - Lithuanian Christian Democrats,2008,2020,25.8,2020,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:54Z,3615,193,2019-02-16T21:24:23Z,LTU,dpi,1234,TS,NA,NA,1994,2008,53.4,1996,NA,NA,2018-09-06T11:47:02Z,2021-03-12T10:14:56Z,25550,2018-09-13T14:10:13Z
LTU,manifesto,88621,TS-LKD,Tėvynės sąjunga- Lietuvos krikščionys demokratai,Homeland Union - Lithuanian Christian Democrats,2008,2020,25.8,2020,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:54Z,3615,193,2019-02-16T21:24:23Z,LTU,dpi,1236,VL,NA,Vardan  Lietuvos,2009,2015,31.9,2008,NA,NA,2018-09-06T11:47:45Z,2021-03-12T10:14:56Z,25676,2019-04-12T09:32:04Z
LUX,manifesto,23951,ADR,Alternativ Demokratesch Reformpartei/Parti Réformiste d'Alternative Démocratique,Alternative Democatic Reform Party,1989,2013,10.4,1999,NA,NA,2013-01-01T18:18:30Z,2023-06-05T10:39:58Z,2033,1114,2013-01-01T18:35:53Z,LUX,dpi,1239,ADR,NA,Alternative Democratic Reform Party,2010,2015,8.1,2009,NA,NA,2018-09-06T11:48:13Z,2021-03-12T10:14:56Z,25772,2018-09-11T10:18:47Z
LUX,manifesto,23951,ADR,Alternativ Demokratesch Reformpartei/Parti Réformiste d'Alternative Démocratique,Alternative Democatic Reform Party,1989,2013,10.4,1999,NA,NA,2013-01-01T18:18:30Z,2023-06-05T10:39:58Z,2033,1114,2013-01-01T18:35:53Z,LUX,dpi,1240,ADR/CADJ,NA,NA,2005,2009,9.9,2004,NA,NA,2018-09-06T11:47:09Z,2021-03-12T10:14:56Z,25573,2018-09-17T11:27:15Z
LUX,manifesto,23951,ADR,Alternativ Demokratesch Reformpartei/Parti Réformiste d'Alternative Démocratique,Alternative Democatic Reform Party,1989,2013,10.4,1999,NA,NA,2013-01-01T18:18:30Z,2023-06-05T10:39:58Z,2033,1114,2013-01-01T18:35:53Z,LUX,dpi,1241,CADJ,NA,Action Committee for Democracy and Pensions Justice,1990,2004,14,1994,NA,NA,2018-08-18T19:55:57Z,2021-03-12T10:14:56Z,25418,2018-08-18T19:55:57Z
LUX,manifesto,23520,CSV/PCS,Chrëschtlech Sozial Vollekspartei/Parti Chrétien Social,Christian Social People’s Party,1945,2013,45.2,1954,NA,NA,2013-01-01T18:17:01Z,2023-06-05T10:39:53Z,1613,539,2013-01-01T18:35:55Z,LUX,dpi,1247,PCS,NA,Christian Social People's Party,1975,2015,38,2009,NA,NA,2018-07-13T20:35:06Z,2021-03-12T10:14:56Z,24775,2018-07-13T20:35:06Z
LUX,manifesto,23112,GAP,Déi Gréng Alternativ/Parti de l'Alternative Verte,Green Alternative,1984,1989,4.2,1984,NA,NA,2013-01-01T18:16:35Z,2023-06-05T10:40:01Z,1491,1138,2019-08-26T08:01:32Z,LUX,dpi,1244,Ecologist,NA,The Greens,1985,1989,5.1,1984,NA,NA,2018-08-18T19:55:21Z,2021-03-12T10:14:56Z,25266,2018-08-18T19:55:21Z
LUX,manifesto,23112,GAP,Déi Gréng Alternativ/Parti de l'Alternative Verte,Green Alternative,1984,1989,4.2,1984,NA,NA,2013-01-01T18:16:35Z,2023-06-05T10:40:01Z,1491,1138,2019-08-26T08:01:32Z,LUX,dpi,1245,Green,NA,The Greens,1990,2015,11.7,2009,NA,NA,2018-09-06T11:47:57Z,2021-03-12T10:14:56Z,25717,2018-09-06T11:47:57Z
LUX,manifesto,23113,GLEI-GAP,Déi Gréng/Les Verts,The Greens,1994,2013,11.7,2009,NA,NA,2013-01-01T18:17:56Z,2023-06-05T10:39:53Z,1869,1138,2013-01-01T18:35:54Z,LUX,dpi,1244,Ecologist,NA,The Greens,1985,1989,5.1,1984,NA,NA,2018-08-18T19:55:21Z,2021-03-12T10:14:56Z,25266,2018-08-18T19:55:21Z
LUX,manifesto,23113,GLEI-GAP,Déi Gréng/Les Verts,The Greens,1994,2013,11.7,2009,NA,NA,2013-01-01T18:17:56Z,2023-06-05T10:39:53Z,1869,1138,2013-01-01T18:35:54Z,LUX,dpi,1245,Green,NA,The Greens,1990,2015,11.7,2009,NA,NA,2018-09-06T11:47:57Z,2021-03-12T10:14:56Z,25717,2018-09-06T11:47:57Z
LUX,manifesto,23420,DP/PD,Demokratesch Partei/Parti Démocratique,Democratic Party,1945,2013,23.3,1974,NA,NA,2013-01-01T18:16:44Z,2023-06-05T10:39:46Z,1536,300,2013-01-01T18:35:54Z,LUX,dpi,1243,DP,NA,Democratic Party,1975,2015,22,1999,NA,NA,2018-07-13T20:35:19Z,2021-03-12T10:14:56Z,24875,2018-07-13T20:35:19Z
LUX,manifesto,23220,KPL/PCL,Kommunistesch Partei vu Lëtzebuerg/Parti Communiste Luxembourgeois,Communist Party of Luxembourg,1945,1989,14.3,1948,NA,NA,2013-01-01T18:16:34Z,2023-06-05T10:39:46Z,1486,1647,2013-01-01T18:35:55Z,LUX,dpi,1242,Communist,NA,Communist Party of Luxembourg,1975,1984,5.8,1979,NA,NA,2018-09-06T11:48:15Z,2021-03-12T10:14:56Z,25776,2018-09-06T11:48:15Z
LUX,manifesto,23320,LSAP/POSL,Lëtzebuerger Sozialistesch Arbechterpartei/Parti Ouvrier Socialiste Luxembourgeois,Socialist Workers’ Party of Luxembourg,1945,2013,37.8,1948,NA,NA,2013-01-01T18:16:25Z,2023-06-05T10:39:42Z,1445,186,2013-01-01T18:35:55Z,LUX,dpi,1248,POSL,NA,Luxembourg Socialist Workers' Party,1975,2015,33.6,1984,NA,NA,2018-08-18T19:55:47Z,2021-03-12T10:14:56Z,25368,2018-08-18T19:55:47Z
MKD,manifesto,89910,DPA/PDSh,Demokratska partija na Albancite/Partia Demokratike Shqiptare,Democratic Party of Albanians,2002,2016,10.5,2008,NA,NA,2015-11-17T11:43:36Z,2023-06-05T10:39:59Z,15489,431,2015-11-17T12:31:27Z,MKD,dpi,1253,DPA,NA,Democratic Party of Albanians,2003,2015,8.5,2008,NA,NA,2018-08-18T19:56:09Z,2021-03-12T10:14:56Z,25479,2018-08-18T19:56:09Z
MKD,manifesto,89940,DUI/BDI,Demokratska unija za integracija/Bashkimi Demokratik për Integrim,Democratic Union for Integration,2002,2016,14.2,2014,NA,NA,2015-11-17T11:43:52Z,2023-06-05T10:39:52Z,15537,1220,2015-11-17T12:31:45Z,MKD,dpi,1257,DUI,NA,Democratic Union for Integration,2003,2015,13.7,2014,NA,NA,2018-08-18T19:55:57Z,2021-03-12T10:14:56Z,25415,2018-08-18T19:55:57Z
MKD,manifesto,89222,LP,Liberalna Partija,Liberal Party,1990,1994,14.7,1990,NA,NA,2013-01-01T18:16:12Z,2023-06-05T10:39:40Z,1387,2449,2014-06-14T21:30:37Z,MKD,dpi,1267,RSM-LP,NA,Liberal Party of Macedonia,1992,1998,25,1994,NA,NA,2018-09-06T11:48:17Z,2021-03-12T10:14:56Z,25779,2018-09-06T11:48:17Z
MKD,manifesto,89430,LPM,Liberalna Partija na Makedonija,Liberal Party of Macedonia,2002,2006,3.8,2002,NA,NA,2015-11-17T11:43:32Z,2023-06-05T10:39:58Z,15471,2449,2018-02-03T11:53:32Z,MKD,dpi,1267,RSM-LP,NA,Liberal Party of Macedonia,1992,1998,25,1994,NA,NA,2018-09-06T11:48:17Z,2021-03-12T10:14:56Z,25779,2018-09-06T11:48:17Z
MKD,manifesto,89224,LDP,Liberalno Demokratska Partija,Liberal Democratic Party,1998,2016,8.3,2002,NA,NA,2013-01-01T18:16:26Z,2023-06-05T10:39:53Z,1449,171,2013-01-01T18:36:08Z,MKD,dpi,1260,LDP,NA,Liberal Democratic Party,1999,2006,7,1998,NA,NA,2018-08-18T19:55:49Z,2021-03-12T10:14:56Z,25375,2018-08-18T19:55:49Z
MKD,manifesto,89951,PDP,Partija za Demokratski Prosperitet,Party for Democratic Prosperity,1990,2002,19.3,1998,NA,NA,2013-01-01T18:16:13Z,2023-06-05T10:39:59Z,1392,1033,2013-01-01T18:36:10Z,MKD,dpi,1264,PDP-DPA,NA,NA,1999,2002,19.3,1998,NA,NA,2018-09-06T11:47:27Z,2021-03-12T10:14:56Z,25641,2018-09-24T14:04:25Z
MKD,manifesto,89951,PDP,Partija za Demokratski Prosperitet,Party for Democratic Prosperity,1990,2002,19.3,1998,NA,NA,2013-01-01T18:16:13Z,2023-06-05T10:39:59Z,1392,1033,2013-01-01T18:36:10Z,MKD,dpi,1265,PDPSM,NA,NA,1995,1998,8.6,1994,NA,NA,2018-08-18T19:55:42Z,2021-03-12T10:14:56Z,25350,2018-08-18T19:55:43Z
MKD,manifesto,89959,PDPM/PDP,Partija za Demokratski Prosperitet vo Makedonija/Partisë Demokratike Popullore,Joint Candidates of Party for Democratic Prosperity in Macedonia/People’s Democratic Party,1990,1990,1.4,1990,NA,NA,2013-01-01T18:17:31Z,2023-06-05T10:39:54Z,1751,1033,2014-06-28T21:15:52Z,MKD,dpi,1264,PDP-DPA,NA,NA,1999,2002,19.3,1998,NA,NA,2018-09-06T11:47:27Z,2021-03-12T10:14:56Z,25641,2018-09-24T14:04:25Z
MKD,manifesto,89959,PDPM/PDP,Partija za Demokratski Prosperitet vo Makedonija/Partisë Demokratike Popullore,Joint Candidates of Party for Democratic Prosperity in Macedonia/People’s Democratic Party,1990,1990,1.4,1990,NA,NA,2013-01-01T18:17:31Z,2023-06-05T10:39:54Z,1751,1033,2014-06-28T21:15:52Z,MKD,dpi,1265,PDPSM,NA,NA,1995,1998,8.6,1994,NA,NA,2018-08-18T19:55:42Z,2021-03-12T10:14:56Z,25350,2018-08-18T19:55:43Z
MKD,manifesto,89221,SDSM,Socijaldemokratski Sojuz na Makedonija,Social-Democratic League of Macedonia,1990,2016,29.8,2002,NA,NA,2013-01-01T18:16:53Z,2023-06-05T10:39:40Z,1577,1508,2014-06-14T21:31:46Z,MKD,dpi,1269,SDSM,NA,Social Democratic Union of Macedonia,1992,2015,50,1994,NA,NA,2018-07-13T20:35:19Z,2021-03-12T10:14:56Z,24878,2018-07-13T20:35:19Z
MKD,manifesto,89221,SDSM,Socijaldemokratski Sojuz na Makedonija,Social-Democratic League of Macedonia,1990,2016,29.8,2002,NA,NA,2013-01-01T18:16:53Z,2023-06-05T10:39:40Z,1577,1508,2014-06-14T21:31:46Z,MKD,dpi,1270,Sonce,NA,Social Democratic Union of Macedonia,2009,2011,23.6,2008,NA,NA,2018-09-06T11:47:08Z,2021-03-12T10:14:56Z,25568,2018-09-06T11:47:08Z
MKD,manifesto,89710,VMRO-DPMNE,Vnatrešna Makedonska Revolucionerna Organizacija - Demokratska Partija za Makedonsko Nacionalno Edinstvo,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,1990,2016,44.5,2014,NA,formerly: MAAK Pan-Macedonian Action,2013-01-01T18:16:48Z,2023-06-05T10:39:38Z,1552,1674,2013-01-01T18:36:12Z,MKD,dpi,1273,VMRO-DPMNE,NA,Internal Macedonian Revolutionary Organization _ Democratic Party for Macedonian National Unity,1992,2015,43,2014,NA,NA,2018-07-13T20:35:12Z,2021-03-12T10:14:56Z,24822,2018-07-13T20:35:13Z
MKD,manifesto,89710,VMRO-DPMNE,Vnatrešna Makedonska Revolucionerna Organizacija - Demokratska Partija za Makedonsko Nacionalno Edinstvo,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,1990,2016,44.5,2014,NA,formerly: MAAK Pan-Macedonian Action,2013-01-01T18:16:48Z,2023-06-05T10:39:38Z,1552,1674,2013-01-01T18:36:12Z,MKD,dpi,1274,VMRO-DPMNE-LPM,NA,NA,2003,2006,24.4,2002,NA,NA,2018-09-06T11:48:03Z,2021-03-12T10:14:56Z,25743,2018-09-24T14:01:11Z
MKD,manifesto,89710,VMRO-DPMNE,Vnatrešna Makedonska Revolucionerna Organizacija - Demokratska Partija za Makedonsko Nacionalno Edinstvo,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,1990,2016,44.5,2014,NA,formerly: MAAK Pan-Macedonian Action,2013-01-01T18:16:48Z,2023-06-05T10:39:38Z,1552,1674,2013-01-01T18:36:12Z,MKD,dpi,1275,VMRO-NP,NA,NA,2007,2008,6.1,2006,NA,NA,2018-07-11T14:42:47Z,2021-03-12T10:14:56Z,24721,2018-07-11T14:42:47Z
MLT,manifesto,54320,PL,Partit Laburista,Labour Party,1996,1998,50.7,1996,NA,NA,2013-01-01T18:17:14Z,2023-06-05T10:39:59Z,1670,808,2013-01-01T18:36:13Z,MLT,dpi,1357,MLP,NA,Malta Labour Party,1975,2015,54.8,2013,NA,NA,2018-07-11T13:15:31Z,2021-03-12T10:14:56Z,24605,2018-07-11T13:15:31Z
MLT,manifesto,54620,PN,Partit Nazzjonalista,Nationalist Party,1996,1998,51.8,1998,NA,not in CMP codebook,2013-01-01T18:17:17Z,2023-06-05T10:40:00Z,1687,699,2013-01-01T18:36:13Z,MLT,dpi,1358,NP,NA,Nationalist Party,1977,2015,51.8,1992,NA,NA,2018-07-11T13:15:35Z,2021-03-12T10:14:56Z,24638,2018-07-11T13:15:35Z
MEX,manifesto,171601,PAN,Allianza por el cambio,Alliance for Change,1946,2018,34.6,2000,NA,NA,2014-02-08T21:29:13Z,2023-06-05T10:39:39Z,3647,696,2014-02-09T23:12:36Z,MEX,dpi,1398,PAN,NA,National Action Party,1975,2015,41.2,2006,NA,NA,2018-07-13T20:35:20Z,2021-03-12T10:14:56Z,24880,2018-07-13T20:35:20Z
MEX,manifesto,171307,FDN,Frente Democrático Nacional,National Democratic Front,1988,1988,29,1988,NA,NA,2014-02-08T21:29:17Z,2023-06-05T10:39:53Z,3716,1983,2014-02-09T23:12:53Z,MEX,dpi,1397,FDN,NA,National Democratic Front,1989,1994,27.8,1988,NA,NA,2018-08-18T19:55:53Z,2021-03-12T10:14:56Z,25396,2018-08-18T19:55:53Z
MEX,manifesto,171201,PCM,Partido Comunista Mexicano,Mexican Communist Party,1979,1979,5.4,1979,NA,NA,2014-02-08T21:29:20Z,2023-06-05T10:39:38Z,3765,1981,2014-02-09T23:10:52Z,MEX,dpi,1396,Communist,NA,Mexican Communist Party,1980,1982,5.3,1979,NA,NA,2018-08-18T19:55:53Z,2021-03-12T10:14:56Z,25398,2018-08-18T19:55:53Z
MEX,manifesto,171305,PRD,Partido de la Revolución Democrática,Democratic Revolutionary Party,1991,2018,25.7,1997,NA,NA,2014-02-08T21:29:12Z,2023-06-05T10:39:54Z,3630,216,2014-02-09T23:16:50Z,MEX,dpi,1402,PRD,NA,Party of the Democratic Revolution,1995,2015,25.8,1997,NA,NA,2018-08-18T19:55:51Z,2021-03-12T10:14:56Z,25381,2018-08-18T19:55:51Z
MEX,manifesto,171301,PRI,Partido Revolucionario Institucional,Institutional Revolutionary Party,1946,2018,90.7,1961,NA,NA,2014-02-08T21:29:14Z,2023-06-05T10:39:43Z,3675,1474,2014-02-09T23:04:52Z,MEX,dpi,1403,PRI,NA,Institutional Revolutionary Party,1975,2015,84.9,1976,NA,NA,2018-07-13T20:35:14Z,2021-03-12T10:14:56Z,24837,2018-07-13T20:35:14Z
MEX,manifesto,171101,PVEM,Partido Verde Ecologista de México,Mexican Green Ecologist Party,1997,2018,7.7,2003,NA,NA,2014-02-08T21:29:15Z,2023-06-05T10:39:40Z,3677,446,2014-02-09T23:11:18Z,MEX,dpi,1405,PVEM,NA,Ecological Green Party of Mexico,1998,2015,5.8,2012,NA,NA,2018-08-18T19:56:04Z,2021-03-12T10:14:56Z,25453,2018-08-18T19:56:04Z
MDA,manifesto,90952,BEAB,Blocul Electoral ‘Alianţa Braghiş',Electoral Block ‘Braghis Alliance',2001,2001,13.4,2001,NA,NA,2014-02-08T21:29:08Z,2023-06-05T10:39:56Z,3574,2269,2014-05-16T20:58:32Z,MDA,dpi,1408,BA,NA,Braghi_ Alliance,2002,2005,13.4,2001,NA,NA,2018-08-18T19:55:27Z,2021-03-12T10:14:56Z,25288,2018-08-18T19:55:27Z
MDA,manifesto,90610,CDM,Blocul Electoral ‘Convenţia Democrată din Moldova',Electoral Bloc ‘Democratic Convention of Moldova',1998,1998,19.4,1998,NA,NA,2014-02-08T21:29:21Z,2023-06-05T10:39:41Z,3774,2266,2014-05-16T20:58:24Z,MDA,dpi,1410,MMDP,NA,Movement for a Democratic and Prosperous Moldova,1999,2001,19.2,1998,NA,NA,2018-08-18T19:56:00Z,2021-03-12T10:14:56Z,25435,2018-08-18T19:56:00Z
MDA,manifesto,90320,BMD,Blocul electoral ‘Moldova Democrată',Electoral Bloc ‘Democratic Moldova',2005,2005,28.5,2005,NA,NA,2014-02-08T21:29:18Z,2023-06-05T10:39:59Z,3731,2267,2014-05-16T20:58:27Z,MDA,dpi,1407,BMD,NA,Democratic Moldova Electoral Bloc,2006,2009,28.5,2005,NA,NA,2018-08-18T19:55:16Z,2021-03-12T10:14:56Z,25245,2018-08-18T19:55:16Z
MDA,manifesto,90951,BŢI,Blocul Ţăranilior şi Intelectualilor,Bloc of Peasants and Intellectuals,1994,1994,9.2,1994,NA,including: PPM Peasent's Party of Moldova and CI Congress of Intelligensia,2013-01-01T18:16:26Z,2023-06-05T10:39:54Z,1451,2263,2014-05-16T20:58:16Z,MDA,dpi,1416,PI,NA,Bloc of Peasants and Intellectuals,1995,1998,9.2,1994,NA,NA,2018-08-18T19:56:03Z,2021-03-12T10:14:56Z,25449,2018-08-18T19:56:03Z
MDA,manifesto,90221,PCRM,Partidul Comuniştilor din Republica Moldova,Party of Communists of the Republic of Moldova,1998,2014,50.1,2001,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:40:03Z,3622,2260,2014-05-16T20:57:58Z,MDA,dpi,1412,PCM,NA,Communist Party of Moldova,1999,2001,30.1,1998,NA,NA,2018-08-18T19:55:38Z,2021-03-12T10:14:56Z,25332,2018-08-18T19:55:38Z
MDA,manifesto,90221,PCRM,Partidul Comuniştilor din Republica Moldova,Party of Communists of the Republic of Moldova,1998,2014,50.1,2001,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:40:03Z,3622,2260,2014-05-16T20:57:58Z,MDA,dpi,1413,PCRM,NA,Party of Communists of the Republic of Moldova,2002,2015,50.7,2001,NA,NA,2018-07-13T20:35:03Z,2021-03-12T10:14:56Z,24753,2018-07-13T20:35:03Z
MDA,manifesto,90810,PDAM,Partidul Democrat Agrar din Moldova,Agrarian Democratic Party of Moldova,1994,1994,43.2,1994,NA,NA,2013-01-01T18:18:31Z,2023-06-05T10:39:48Z,2038,2262,2014-05-16T20:58:14Z,MDA,dpi,1414,PDAM,NA,Agrarian Party of Moldova,1995,1998,43.2,1994,NA,NA,2018-07-13T20:35:07Z,2021-03-12T10:14:56Z,24783,2018-07-13T20:35:07Z
MDA,manifesto,90330,PDM,Partidul Democrat din Moldova,Democratic Party of Moldova,2009,2019,23.6,2019,NA,NA,2014-02-08T21:29:21Z,2023-06-05T10:39:41Z,3775,2265,2014-05-16T20:58:22Z,MDA,dpi,1415,PDM,NA,Democratic Party of Moldova,2010,2015,15.8,2014,NA,NA,2018-07-13T20:35:04Z,2021-03-12T10:14:56Z,24763,2018-07-13T20:35:04Z
MDA,manifesto,90410,PFD,Partidul Forţelor Democratice,Party of Democratic Forces,1998,1998,8.8,1998,NA,NA,2014-02-08T21:29:16Z,2023-06-05T10:39:39Z,3709,2261,2014-05-16T20:58:01Z,MDA,dpi,1417,PFD,NA,Party of Democratic Forces,1999,2001,8.8,1998,NA,NA,2018-08-18T19:55:51Z,2021-03-12T10:14:56Z,25382,2018-08-18T19:55:51Z
MDA,manifesto,90620,PL,Partidul Liberal,Liberal Party,2009,2019,14.7,2009,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:58Z,3610,2272,2014-05-16T20:58:51Z,MDA,dpi,1418,PL,NA,Liberal Party,2010,2015,14.7,2009,NA,NA,2018-07-13T20:35:15Z,2021-03-12T10:14:56Z,24841,2018-07-13T20:35:15Z
MDA,manifesto,90620,PL,Partidul Liberal,Liberal Party,2009,2019,14.7,2009,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:58Z,3610,2272,2014-05-16T20:58:51Z,MDA,dpi,1421,PS,NA,Social Liberal Party,1995,1998,22,1994,NA,NA,2018-08-18T19:55:41Z,2021-03-12T10:14:56Z,25346,2021-03-11T15:26:33Z
MDA,manifesto,90430,PLDM,Partidul Liberal Democrat din Moldova,Liberal Democratic Party of Moldova,2009,2014,29.4,2010,NA,NA,2014-02-08T21:29:12Z,2023-06-05T10:39:51Z,3642,2271,2014-05-16T20:58:48Z,MDA,dpi,1419,PLDM,NA,Liberal Democratic Party of Moldova,2010,2015,29.4,2010,NA,NA,2018-08-18T19:55:54Z,2021-03-12T10:14:56Z,25404,2018-08-18T19:55:54Z
MDA,manifesto,90520,PPCD,Partidul Popular Creştin şi Democrat,Christian Democratic People’s Party,1994,2005,9.1,2005,NA,NA,2013-01-01T18:17:54Z,2023-06-05T10:39:49Z,1863,2264,2014-05-16T20:58:18Z,MDA,dpi,1409,FPCD,NA,Christian Democratic Popular Front,1995,1998,7.5,1994,NA,NA,2018-08-18T19:55:27Z,2021-03-12T10:14:56Z,25290,2018-08-18T19:55:27Z
MDA,manifesto,90520,PPCD,Partidul Popular Creştin şi Democrat,Christian Democratic People’s Party,1994,2005,9.1,2005,NA,NA,2013-01-01T18:17:54Z,2023-06-05T10:39:49Z,1863,2264,2014-05-16T20:58:18Z,MDA,dpi,1420,PPCD,NA,Christian-Democratic People's Party,2002,2009,9.1,2005,NA,NA,2018-09-06T11:46:53Z,2021-03-12T10:14:56Z,25495,2018-09-17T11:28:01Z
MDA,manifesto,90231,PSRM,Partidul Socialiştilor din Republica Moldova,Party of Socialists of the Republic of Moldova,2014,2019,31.1,2019,NA,NA,2017-03-13T21:05:03Z,2023-06-05T10:40:02Z,18702,2553,2017-03-13T21:07:52Z,MDA,dpi,1422,PSRM,NA,Party of Socialists of the Republic of Moldova,2015,2015,20.5,2014,NA,NA,2018-07-11T14:42:29Z,2021-03-12T10:14:56Z,24664,2018-07-11T14:42:29Z
NLD,manifesto,22523,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,1946,1972,13.2,1948,NA,NA,2013-01-01T18:17:27Z,2023-06-05T10:39:52Z,1731,163,2013-01-01T18:36:20Z,NLD,dpi,1488,Anti-Rev,NA,NA,1975,1977,8.8,1975,NA,NA,2018-09-06T11:47:09Z,2021-03-12T10:14:56Z,25570,2018-09-12T22:59:50Z
NLD,manifesto,22521,CDA,Christen-Democratisch Appèl,Christian Democratic Appeal,1977,2021,35.3,1989,NA,NA,2013-01-01T18:17:06Z,2023-06-05T10:39:54Z,1637,1157,2013-01-01T18:36:21Z,NLD,dpi,1490,CDA,NA,Christen-Democratish Appel,1978,2015,35.3,1989,NA,NA,2018-07-13T20:35:17Z,2021-03-12T10:14:56Z,24857,2018-07-13T20:35:17Z
NLD,manifesto,22330,D’66,Democraten‘66,Democrats‘66,1967,2021,15.5,1994,NA,NA,2013-01-01T18:18:33Z,2023-06-05T10:39:53Z,2049,45,2013-01-01T18:36:22Z,NLD,dpi,1495,D66,NA,Democraten 66,1978,2015,15.5,1994,NA,NA,2018-08-18T19:55:50Z,2021-03-12T10:14:56Z,25379,2018-08-18T19:55:50Z
NLD,manifesto,22110,GL,GroenLinks,Green Left,1989,2021,9.1,2017,NA,NA,2013-01-01T18:18:15Z,2023-06-05T10:39:44Z,1964,1537,2013-01-01T18:36:22Z,NLD,dpi,1497,GL,NA,Green Left,2011,2012,6.7,2010,NA,NA,2018-09-06T11:47:08Z,2021-03-12T10:14:56Z,25567,2018-09-06T11:47:08Z
NLD,manifesto,22110,GL,GroenLinks,Green Left,1989,2021,9.1,2017,NA,NA,2013-01-01T18:18:15Z,2023-06-05T10:39:44Z,1964,1537,2013-01-01T18:36:22Z,NLD,dpi,1496,Green,NA,GreonLinks,1990,2003,7.3,1998,NA,NA,2018-08-18T19:56:11Z,2021-03-12T10:14:56Z,25487,2018-08-18T19:56:11Z
NLD,manifesto,22720,LPF,Lijst Pim Fortuyn,List Pim Fortuyn,2002,2003,17,2002,NA,NA,2013-01-01T18:17:23Z,2023-06-05T10:40:00Z,1716,1528,2013-01-01T18:36:23Z,NLD,dpi,1498,LPF,NA,Lijst Pim Fortuyn,2003,2006,17,2002,NA,NA,2018-08-18T19:56:03Z,2021-03-12T10:14:57Z,25448,2018-08-18T19:56:03Z
NLD,manifesto,22320,PvdA,Partij van de Arbeid,Labour Party,1946,2021,33.8,1977,NA,NA,2013-01-01T18:16:25Z,2023-06-05T10:39:59Z,1446,1234,2013-01-01T18:36:24Z,NLD,dpi,1500,PvdA,NA,NA,1975,2015,33.8,1977,NA,NA,2018-07-13T20:35:14Z,2021-03-12T10:14:57Z,24838,2018-07-13T20:35:14Z
NLD,manifesto,22722,PVV,Partij voor de Vrijheid,Party of Freedom,2006,2021,15.4,2010,NA,NA,2014-02-08T21:29:18Z,2023-06-05T10:39:51Z,3734,298,2014-02-08T22:22:18Z,NLD,dpi,1501,PVV,NA,Party voor de Vrijheid,2007,2015,15.4,2010,NA,NA,2018-08-18T19:56:04Z,2021-03-12T10:14:57Z,25456,2018-08-18T19:56:04Z
